Section,Subsection,Name,TL,Mass,Price,AmmoPrice,Species,Skill,Book,Page,Contraband,Category,Law,Notes,Mod
Electronics,Computers,Portable Computer (Computer/0),7,5,Cr500,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer (Computer/1),8,2,Cr250,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer (Computer/1),9,1,Cr100,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer (Computer/2),10,0.5,Cr500,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer (Computer/2),11,0.5,Cr300,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer (Computer/3),12,0.5,Cr1000,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer (Computer/4),13,0.5,Cr1500,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer (Computer/5),14,0.5,Cr5000,0,,,CSC 2,66,,1,0,,
Electronics,Computers,Portable Computer/0 Prototype 1,6,50 kg,Cr5000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/0 Prototype 2,5,500 kg,Cr50000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/0 Retrotech 1,8,2.5 kg,Cr250,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/0 Retrotech 2,9,1.25 kg,Cr125,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/0 Retrotech 3,10,0.5 kg,Cr63,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Prototype 1,7,20 kg,Cr2500,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Prototype 1,8,10 kg,Cr1000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Prototype 2,6,200 kg,Cr25000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Prototype 2,7,100 kg,Cr10000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Retrotech 1,9,1 kg,Cr125,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Retrotech 1,10,0.5 kg,Cr50,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Retrotech 2,10,0.5 kg,Cr63,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Retrotech 2,11,,Cr25,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Retrotech 3,11,,Cr31,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/1 Retrotech 3,12,,Cr13,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Prototype 1,9,5 kg,Cr5000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Prototype 1,10,5 kg,Cr3000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Prototype 2,8,50 kg,Cr50000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Prototype 2,9,50 kg,Cr30000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Retrotech 1,11,,Cr250,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Retrotech 1,12,,Cr150,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Retrotech 2,12,,Cr125,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Retrotech 2,13,,Cr75,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Retrotech 3,13,,Cr63,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/2 Retrotech 3,14,,Cr38,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/3 Prototype 1,11,5 kg,Cr10000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/3 Prototype 2,10,50 kg,Cr100000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/3 Retrotech 1,13,,Cr500,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/3 Retrotech 2,14,,Cr250,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/3 Retrotech 3,15,,Cr125,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/4 Prototype 1,12,5 kg,Cr15000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/4 Prototype 2,11,50 kg,Cr150000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/4 Retrotech 1,14,,Cr750,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/4 Retrotech 2,15,,Cr375,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/4 Retrotech 3,16,,Cr188,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/5 Prototype 1,13,5 kg,Cr50000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/5 Prototype 2,12,50 kg,Cr500000,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/5 Retrotech 1,15,,Cr2500,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/5 Retrotech 2,16,,Cr1250,0,,,Core 2,,,1,0,,
Electronics,Computers,Portable Computer/5 Retrotech 3,17,,Cr625,0,,,Core 2,,,1,0,,
Electronics,Gadgets and Essentials,Mouth Finger,2,,Cr10,,Dolphin,,Aliens 3,176,,,,,
Electronics,Gadgets and Essentials,Ring Laser,16,,Cr1000,0,,,CSC 2,64,,1,0,,
Electronics,Gadgets and Essentials,Wrist Watch,4,,Cr100,0,,,CSC 2,64,,1,0,,
Electronics,Gadgets and Essentials,Wrist Watch,7,,Cr10,0,,,CSC 2,64,,1,0,,
Electronics,Gadgets and Essentials,Wrist Watch,9,,Cr150,0,,,CSC 2,64,,1,0,,
Electronics,Gadgets and Essentials,Wrist Watch,10,,Cr200,0,,,CSC 2,64,,1,0,,
Electronics,Modifications,Waterproofing-6,6,,,0,Dolphin,,Aliens 3,176,,1,0,"+200% of weight, +250% of cost",
Electronics,Modifications,Waterproofing-6,6,,,0,Bwap,,Aliens 3,257,,1,0,"+200% of weight, +250% of cost",
Electronics,Modifications,Waterproofing-7,7,,,0,Dolphin,,Aliens 3,176,,1,0,+100% of weight +100% of cost,
Electronics,Modifications,Waterproofing-7,7,,,0,Bwap,,Aliens 3,257,,1,0,+100% of weight +100% of cost,
Electronics,Modifications,Waterproofing-8,8,,,0,Dolphin,,Aliens 3,176,,1,0,+25% of weight +50% of cost,
Electronics,Modifications,Waterproofing-8,8,,,0,Bwap,,Aliens 3,257,,1,0,+25% of weight +50% of cost,
Electronics,Modifications,Waterproofing-9,9,,,0,Dolphin,,Aliens 3,176,,1,0,+10% of weight +25% of cost,
Electronics,Modifications,Waterproofing-9,9,,,0,Bwap,,Aliens 3,257,,1,0,+10% of weight +25% of cost,
Electronics,Software Packages,Agent 0,11,,Cr500,0,,,CSC 2,67,Information,1,2,,
Electronics,Software Packages,Agent 1,12,,Cr2000,0,,,CSC 2,67,Information,1,2,,
Electronics,Software Packages,Agent 2,13,,Cr100000,0,,,CSC 2,67,Information,1,2,,
Electronics,Software Packages,Agent 3,14,,Cr250000,0,,,CSC 2,67,Information,1,2,,
Electronics,Software Packages,Database,7,,Cr10000,0,,,CSC 2,67,Information,1,0,,
Electronics,Software Packages,Decryptor,10,,Cr5000,0,,,CSC 2,67,Information,1,0,,
Electronics,Software Packages,Decryptor,12,,Cr10000,0,,,CSC 2,67,Information,1,0,,
Electronics,Software Packages,Decryptor,14,,Cr20000,0,,,CSC 2,67,Information,1,0,,
Electronics,Software Packages,Digital Friend,12,,Cr1750,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Expert,11,,Cr1000,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Expert,12,,Cr10000,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Expert,13,,Cr100000,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Expert (Admin) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Admin) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Admin) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Advocate) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Advocate) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Advocate) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Animal/Veterinary) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Animal/Veterinary) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Animal/Veterinary) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Astrogation) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Astrogation) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Astrogation) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Broker) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Broker) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Broker) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Comms) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Comms) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Comms) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Remote Ops) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Remote Ops) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Remote Ops) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Sensors) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Sensors) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Electrionics/Sensors) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/J-Drive) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/J-Drive) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/J-Drive) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/Life Support) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/Life Support) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/Life Support) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/M-Drive) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/M-Drive) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/M-Drive) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/Power) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/Power) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Engineer/Power) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Investigate) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Investigate) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Investigate) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Mechanic) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Mechanic) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Mechanic) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Medic) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Medic) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Medic) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Navigation) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Navigation) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Navigation) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Belter) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Belter) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Belter) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Biologicals) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Biologicals) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Biologicals) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Civil Engineering) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Civil Engineering) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Civil Engineering) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Construction) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Construction) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Construction) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Hydroponics) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Hydroponics) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Hydroponics) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Polymers) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Polymers) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Profession/Polymers) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Archaeology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Archaeology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Archaeology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Biology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Biology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Biology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Chemistry) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Chemistry) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Chemistry) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Cosmology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Cosmology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Cosmology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Cybernetics) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Cybernetics) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Cybernetics) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Economics) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Economics) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Economics) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Genetics) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Genetics) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Genetics) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/History) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/History) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/History) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Linguistics) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Linguistics) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Linguistics) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Philosophy) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Philosophy) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Philosophy) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Physics) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Physics) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Physics) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Planetology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Planetology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Planetology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Psionicology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Psionicology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Psionicology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Psychology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Psychology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Psychology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Robotics) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Robotics) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Robotics) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Sophontology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Sophontology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Sophontology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Xenology) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Xenology) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Science/Xenology) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Survival) 1,11,,Cr1000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Survival) 2,12,,Cr10000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Expert (Survival) 3,13,,Cr100000,0,,,Core 2,,Information,1,5,,
Electronics,Software Packages,Intellect 1,12,,Cr2000,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Intellect 2,13,,Cr50000,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Intellect 3,14,,Cr200000,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Intelligent Interface,11,,Cr100,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Interface,7,,,0,,,CSC 2,68,Information,1,0,,
Electronics,Software Packages,Intrusion 1,10,,Cr1000,0,,,CSC 2,68,Information,1,3,,
Electronics,Software Packages,Intrusion 2,11,,Cr10000,0,,,CSC 2,68,Information,1,3,,
Electronics,Software Packages,Intrusion 3,13,,Cr100000,0,,,CSC 2,68,Information,1,3,,
Electronics,Software Packages,Intrusion 4,15,,MCr1,0,,,CSC 2,68,Information,1,3,,
Electronics,Software Packages,Personal Trainer,8,,Cr2000,0,,,CSC 2,69,Information,1,0,,
Electronics,Software Packages,Security 0,8,,,0,,,CSC 2,69,Information,1,4,,
Electronics,Software Packages,Security 1,10,,Cr200,0,,,CSC 2,69,Information,1,4,,
Electronics,Software Packages,Security 2,11,,Cr1000,0,,,CSC 2,69,Information,1,4,,
Electronics,Software Packages,Security 3,12,,Cr20000,0,,,CSC 2,69,Information,1,4,,
Electronics,Software Packages,Translator,9,,Cr50,0,,,CSC 2,69,Information,1,0,,
Electronics,Software Packages,Translator,10,,Cr500,0,,,CSC 2,69,Information,1,0,,
Electronics,Software Packages,Universal Translator,12,,Cr25000,0,,,CSC 2,69,Information,1,0,,
Electronics,Vision and Detection,Advanced NBC Combination Analysis Unit,8,0.5,Cr2000,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,Atmosphere Tester,7,,Cr300,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,Bioscanner,15,3.5,Cr350000,0,,,Core 2,,,1,0,,
Electronics,Vision and Detection,Chemi-view Goggles,13,,Cr5000,0,,,CSC 2,59,,1,0,,
Electronics,Vision and Detection,Cold Light Lantern,6,0.25,Cr20,0,,,CSC 2,59,,1,0,,
Electronics,Vision and Detection,Densitometer,14,5,Cr20000,0,,,Core 2,,,1,0,,
Electronics,Vision and Detection,Electronic Binoculars,8,1,Cr750,0,,,CSC 2,60,,1,0,,
Electronics,Vision and Detection,Field Surveillance Radar-11,11,6, Cr1000,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,Field Surveillance Radar-13,13,1, Cr1250,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,Field Surveillance Radar-9,9,10, Cr8000,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,Geiger Counter,5,1,Cr250,0,,,CSC 2,60,,1,0,,
Electronics,Vision and Detection,Geiger Counter,8,,Cr400,0,,,CSC 2,60,,1,0,,
Electronics,Vision and Detection,Improved Neural Activity Detector,15,1,Cr85000,,Darrian,,Aliens 3,68,,,,,
Electronics,Vision and Detection,Infrared Electric Torch,7,,Cr50,0,,,CSC 2,60,,1,0,,
Electronics,Vision and Detection,Infrared Goggles,6,,Cr500,0,,,CSC 2,60,,1,0,,
Electronics,Vision and Detection,Light Intensifier Goggles,7,1,Cr500,0,,,CSC 2,60,,1,0,,
Electronics,Vision and Detection,Light Intensifier Goggles,9,-,Cr1250,0,,,CSC 2,60,,1,0,,
Electronics,Vision and Detection,Motion Sensor-7,7,1, Cr1000,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,Motion Sensor-9,9,1, Cr2000,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,NAS,15,10,Cr35000,0,,,Core 2,,,1,0,,
Electronics,Vision and Detection,NBC Combination Analysis Unit,7,1,Cr500,,Darrian,,Aliens 3,67,,,,,
Electronics,Vision and Detection,Neural Activity Detector ,14,10,Cr55000,,Darrian,,Aliens 3,68,,,,,
Electronics,Vision and Detection,Personal HUD,9,-,Cr1500,0,,,CSC 2,61,,1,0,,
Electronics,Vision and Detection,PRIS Binoculars,12,1,Cr3500,0,,,CSC 2,61,,1,0,,
Electronics,Vision and Detection,PRIS Goggles,12,,Cr4000,0,,,CSC 2,61,,1,0,,
Electronics,Vision and Detection,Psi-finder Binoculars,16,1,Cr10000,0,,,CSC 2,61,,1,0,,
Heavy Weapons,Artillery,Black Powder Mortar,3,.5 tons,Cr2000,0,,Heavy Weapons (artillery),CSC 2,126,Weapons,4,3,,Military
Heavy Weapons,Artillery,Bombardment Gun,5,220 tons,Cr500000.0,0,,Heavy Weapons (artillery),CSC 2,126,Weapons,4,3,,Military
Heavy Weapons,Artillery,Demolition Gun,6,5 tons,Cr30000,0,,Heavy Weapons (artillery),CSC 2,126,Weapons,4,3,,Military
Heavy Weapons,Artillery,Heavy Bombardment Gun,5,500 tons,Cr750000.00,0,,Heavy Weapons (artillery),CSC 2,126,Weapons,4,3,,Military
Heavy Weapons,Artillery,Heavy Gun,8,12 tons,Cr120000,0,,Heavy Weapons (artillery),CSC 2,127,Weapons,4,3,,Military
Heavy Weapons,Artillery,Infantry Mortar,5,12,Cr3500,0,,Heavy Weapons (artillery),CSC 2,127,Weapons,4,3,,Military
Heavy Weapons,Artillery,Light Gun,6,2 tons,Cr75000,0,,Heavy Weapons (artillery),CSC 2,127,Weapons,4,3,,Military
Heavy Weapons,Artillery,Light Howitzer,5,2 tons,Cr50000,0,,Heavy Weapons (artillery),CSC 2,127,Weapons,4,3,,Military
Heavy Weapons,Artillery,Mass Driver,12,7 tons,Cr500000.0,0,,Heavy Weapons (artillery),CSC 2,128,Weapons,4,3,,Military
Heavy Weapons,Artillery,Siege Gun,7,1200 tons,MCr19,0,,Heavy Weapons (artillery),CSC 2,127,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Anti-Materiel Rifle,7,15,Cr3000,0,,Heavy Weapons (Man Portable),CSC 2,123,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Cryojet,11,14,Cr4000,0,,Heavy Weapons (Man Portable),CSC 2,123,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Disposable Plasma Launcher,12,8,Cr8000,0,,Heavy Weapons (Man Portable),CSC 2,123,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,FGMP-14,14,12,Cr100000,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,FGMP-15,15,12,Cr400000,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,FGMP-16,16,15,Cr500000.0,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,Flamethrower-4,4,20,Cr800,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Flamethrower-6,6,15,Cr1500,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,4,3,,Military
